"tau_1","tau_2","tau_3","tau_4","tau_5","tau_6","tau_7","tau_8","tau_9","tau_10","total","ex_old","ex_new","ex_diff","ex_gap_res1","ex_gap_res_percent","Regime"
5.08525297183897,0.373736077884603,0.0185888987623086,0.000709885436422597,2.1496332723113e-05,6.66038415766501e-07,1.96349679149658e-09,1.91167853937605e-09,-1.88056133799511e-10,2.13769537046576e-11,5.47831000000194,35.72,41.21,5.49,0.404747028161033,92.6275586855914,"1801-1851"
8.48775120946403,1.53346504217369,0.318768190316365,0.0709959424334773,0.0156002515540205,0.00327145899992787,0.000649377496216611,0.000122172562200062,2.18787632492484e-05,3.74608577626073e-06,10.4306492698489,41.21,51.65,10.44,1.95224879053597,81.3002989412264,"1851-1901"
15.3086642461504,2.67092175484668,0.351919332348583,0.0383061483091573,0.00359581985892621,0.000298710275510213,2.23577418766133e-05,1.52812386652203e-06,9.63658278864163e-08,5.65208816632552e-09,18.3737299996729,51.65,70.04,18.39,3.08133575384964,83.2445037854832,"1901-1951"
8.05591367608297,1.68650095079878,0.515856367727834,0.170897068772398,0.0560172565847526,0.0176129263394171,0.00524534198858637,0.00147211129543552,0.00038874973257968,9.6621374401153e-05,10.5100010706972,70.04,80.57,10.53,2.47408632391702,76.5044033816047,"1951-2016"
